Enrolled,Entry Semester,Citizenship Status,Continent,Country,Program 1 Category,Degree Type,Degree 1,Dual Degree,Campus Tour,Open House,Spring Preview,President's Reception,Virtual Call
1,Fall 2023,US,North America,United States,SCGH,Master's,Master of Public Health,1,1,0,0,0,0
0,Fall 2023,FN,Africa,Ghana,SCGH,Master's,Master of Public Health,1,0,0,0,0,0
0,Fall 2023,US,North America,United States,SCGH,Master's,Master of Public Health,1,0,0,0,0,0
0,Fall 2023,FN,Africa,Nigeria,SCGH,Master's,Master of Public Health,1,0,0,0,0,1
0,Fall 2023,US,North America,United States,SCGH,Master's,Master of Public Health,1,0,0,0,0,0
0,Fall 2023,US,North America,United States,SCGH,Master's,Master of Public Health,1,0,0,0,0,0
0,Fall 2023,FN,Africa,Nigeria,SCGH,Master's,Master of Public Health,1,0,0,0,0,1
0,Fall 2023,FN,Africa,Ghana,SCGH,Master's,Master of Public Health,1,0,0,0,0,1
0,Fall 2023,US,North America,United States,SCGH,Master's,Master of Public Health,1,0,0,0,0,0
0,Fall 2023,FN,Asia,India,SCGH,Master's,Master of Public Health,1,0,0,0,0,1
0,Fall 2023,FN,Africa,Ghana,SCGH,Master's,Master of Public Health,1,0,0,0,0,0
0,Fall 2023,NA,North America,United States,SCGH,Master's,Master of Public Health,1,0,0,0,0,0
0,Fall 2023,US,North America,United States,SCGH,Master's,Master of Public Health,1,0,0,0,0,0
0,Summer 2023,FN,Africa,Nigeria,SCGH,Master's,Master of Public Health,1,0,0,0,0,0
0,Fall 2023,FN,North America,United States,SCGH,Master's,Master of Public Health,1,0,0,0,0,0
0,Spring 2023,FN,Asia,Bangladesh,SCGH,Master's,Master of Public Health,1,0,0,0,0,1
0,Fall 2023,FN,Africa,Ghana,SCGH,Master's,Master of Public Health,1,0,0,0,0,0
0,Fall 2023,US,North America,United States,SCGH,Master's,Master of Public Health,1,0,0,0,0,0
0,Fall 2023,US,North America,United States,SCGH,Master's,Master of Public Health,1,0,0,0,0,0
0,Summer 2023,FN,Africa,Ghana,SCGH,Master's,Master of Public Health,1,0,0,0,0,0
0,Fall 2023,FN,Africa,Nigeria,SCGH,Master's,Master of Public Health,1,0,0,0,0,0
0,Fall 2023,FN,North America,United States,SCGH,Master's,Master of Public Health,1,0,0,0,0,1
0,Fall 2023,US,North America,United States,SCGH,Master's,Master of Public Health,1,0,0,0,0,0
0,Fall 2023,US,North America,United States,SCGH,Master's,Master of Public Health,1,0,0,0,0,1
0,Fall 2023,FN,Africa,Ghana,SCGH,Master's,Master of Public Health,1,0,0,0,0,0
0,Fall 2023,US,North America,United States,SCGH,Master's,Master of Public Health,1,0,0,0,0,0
1,Spring 2023,US,North America,United States,SCGH,Master's,Master of Public Health,1,0,0,0,0,0
0,Spring 2023,FN,Asia,India,SCGH,Master's,Master of Public Health,1,0,0,0,0,0
0,Summer 2023,FN,Africa,Ghana,SCGH,Master's,Master of Public Health,1,0,0,0,0,0
0,Fall 2023,US,North America,United States,SCGH,Master's,Master of Public Health,1,0,0,0,0,0
0,Fall 2023,FN,Africa,Nigeria,SCGH,Master's,Master of Public Health,1,0,0,0,0,1
0,Fall 2023,US,North America,United States,SCGH,Master's,Master of Public Health,1,0,0,0,0,0
1,Fall 2023,US,North America,United States,SCGH,Master's,Master of Public Health,1,0,0,0,0,1
0,Fall 2023,US,North America,United States,SCGH,Master's,Master of Public Health,1,0,0,0,0,0
0,Fall 2023,US,North America,United States,SCGH,Master's,Master of Public Health,1,0,0,0,0,1
0,Summer 2023,FN,Asia,India,SCGH,Master's,Master of Public Health,1,0,0,0,0,1
0,Fall 2023,FN,,,SCGH,Master's,Master of Public Health,1,0,0,0,0,1
0,Summer 2023,FN,North America,United States,SCGH,Master's,Master of Public Health,1,0,0,0,0,0
0,Summer 2023,FN,Africa,Nigeria,SCGH,Master's,Master of Public Health,1,0,0,0,0,0
0,Fall 2023,US,North America,United States,SCGH,Master's,Master of Public Health,1,0,1,0,0,0
0,Fall 2023,US,North America,United States,SCGH,Master's,Master of Public Health,1,0,0,0,0,1
0,Spring 2023,FN,,,SCGH,Master's,Master of Public Health,1,0,0,0,0,1
0,Fall 2023,FN,Africa,Ghana,SCGH,Master's,Master of Public Health,1,0,0,0,0,1
0,Fall 2023,FN,Africa,Nigeria,SCGH,Master's,Master of Public Health,1,0,0,0,0,0
0,Spring 2023,FN,Africa,South Africa,SCGH,Master's,Master of Public Health,1,0,0,0,0,1
0,Fall 2023,FN,Africa,Ghana,SCGH,Master's,Master of Public Health,1,0,0,0,0,0
0,Fall 2023,US,North America,United States,SCGH,Master's,Master of Public Health,1,0,0,0,0,0
0,Summer 2023,FN,Africa,Nigeria,SCGH,Master's,Master of Public Health,1,0,0,0,0,1
0,Spring 2023,FN,Africa,Ethiopia,SCGH,Master's,Master of Public Health,1,0,0,0,0,1
0,Fall 2023,US,North America,United States,SCGH,Master's,Master of Public Health,1,0,0,0,0,0
0,Fall 2023,US,North America,United States,SCGH,Master's,Master of Public Health,1,0,0,0,0,1
0,Fall 2023,FN,Africa,Nigeria,SCGH,Master's,Master of Public Health,1,0,0,0,0,1
0,Fall 2023,US,North America,United States,SCGH,Master's,Master of Public Health,1,0,0,0,0,1
0,Fall 2023,US,North America,United States,SCGH,Master's,Master of Public Health,1,0,0,0,0,1
0,Spring 2023,FN,Africa,Ghana,SCGH,Master's,Master of Public Health,1,0,0,0,0,1
1,Fall 2023,US,North America,United States,SCGH,Master's,Master of Public Health,1,0,0,0,0,0
0,Fall 2023,FN,Africa,Ghana,SCGH,Master's,Master of Public Health,1,0,0,0,0,0
0,Fall 2023,US,North America,United States,SCGH,Master's,Master of Public Health,1,0,0,0,0,0
0,Fall 2023,US,North America,United States,SCGH,Master's,Master of Public Health,1,0,0,0,0,0
0,Fall 2023,FN,Africa,Nigeria,SCGH,Master's,Master of Public Health,1,0,0,0,0,1
0,Spring 2023,FN,Africa,Ghana,SCGH,Master's,Master of Public Health,1,0,0,0,0,1
0,Fall 2023,US,North America,United States,SCGH,Master's,Master of Public Health,1,0,0,0,0,0
0,Fall 2023,FN,Africa,Nigeria,SCGH,Master's,Master of Public Health,1,0,0,0,0,0
0,Summer 2023,FN,Africa,Ghana,SCGH,Master's,Master of Public Health,1,0,0,0,0,0
0,Spring 2023,FN,Africa,Nigeria,SCGH,Master's,Master of Public Health,1,0,0,0,0,0
0,Fall 2023,US,North America,United States,SCGH,Master's,Master of Public Health,1,0,0,0,0,0
0,Summer 2023,FN,Africa,Nigeria,SCGH,Master's,Master of Public Health,1,0,0,0,0,0
0,Spring 2023,FN,Asia,India,SCGH,Master's,Master of Public Health,1,0,0,0,0,0
0,Summer 2023,FN,Africa,Nigeria,SCGH,Master's,Master of Public Health,1,0,0,0,0,0
0,Fall 2023,US,North America,United States,SCGH,Master's,Master of Public Health,1,0,0,0,0,0
0,Fall 2023,NA,North America,United States,SCGH,Master's,Master of Public Health,1,0,0,0,0,0
0,Fall 2023,US,North America,United States,SCGH,Master's,Master of Public Health,1,0,0,0,0,0
0,Summer 2023,FN,Africa,Nigeria,SCGH,Master's,Master of Public Health,1,0,0,0,0,0
1,Fall 2023,FN,North America,United States,SCGH,Master's,Master of Public Health,1,0,0,0,0,0
0,Fall 2023,FN,Africa,Nigeria,SCGH,Master's,Master of Public Health,1,0,0,0,0,0
0,Fall 2023,US,North America,United States,SCGH,Master's,Master of Public Health,1,0,0,0,0,0
0,Fall 2023,US,North America,United States,SCGH,Master's,Master of Public Health,1,0,0,0,0,0
1,Fall 2023,US,North America,United States,SCGH,Master's,Master of Public Health,1,0,0,0,0,0
0,Fall 2023,US,North America,United States,SCGH,Master's,Master of Public Health (Applied Biostatistics),1,0,0,0,0,0
0,Fall 2023,US,North America,United States,SCGH,Master's,Master of Public Health (Applied Biostatistics),1,0,0,0,0,0
0,Fall 2023,US,North America,United States,SCGH,Master's,Master of Public Health (Applied Biostatistics),1,0,0,0,0,0
0,Fall 2023,FN,North America,United States,SCGH,Master's,Master of Public Health (Applied Biostatistics),1,0,0,0,0,0
0,Summer 2023,FN,Asia,Iran,SCGH,Master's,Master of Public Health (Applied Biostatistics),0,0,0,0,0,0
0,Fall 2023,FN,Africa,Nigeria,SCGH,Master's,Master of Public Health (Applied Biostatistics),1,0,0,0,0,0
0,Fall 2023,FN,Africa,Nigeria,SCGH,Master's,Master of Public Health (Applied Biostatistics),1,0,0,0,0,1
0,Fall 2023,FN,Africa,Ghana,SCGH,Master's,Master of Public Health (Applied Biostatistics),1,0,0,0,0,1
0,Fall 2023,FN,Africa,Nigeria,SCGH,Master's,Master of Public Health (Applied Biostatistics),1,0,0,0,0,0
1,Spring 2023,US,North America,United States,SCGH,Master's,Master of Public Health (Applied Biostatistics),1,0,0,0,0,0
0,Fall 2023,FN,Africa,Nigeria,SCGH,Master's,Master of Public Health (Applied Biostatistics),1,0,0,0,0,1
0,Summer 2023,FN,Africa,Ethiopia,SCGH,Master's,Master of Public Health (Applied Biostatistics),0,0,0,0,0,1
0,Fall 2023,US,North America,United States,SCGH,Master's,Master of Public Health (Applied Biostatistics),1,0,0,0,0,0
0,Summer 2023,FN,Africa,Nigeria,SCGH,Master's,Master of Public Health (Applied Biostatistics),0,0,0,0,0,1
0,Fall 2023,US,North America,United States,SCGH,Master's,Master of Public Health (Applied Biostatistics),1,0,0,0,0,0
0,Summer 2023,FN,Asia,India,SCGH,Master's,Master of Public Health (Applied Biostatistics),1,0,0,0,0,0
0,Summer 2023,US,North America,United States,SCGH,Master's,Master of Public Health (Applied Biostatistics),1,0,0,0,0,0
0,Fall 2023,FN,North America,United States,SCGH,Master's,Master of Public Health (Applied Biostatistics),1,0,0,0,0,1
0,Spring 2023,FN,Africa,Ghana,SCGH,Master's,Master of Public Health (Applied Biostatistics),1,0,0,0,0,1
0,Summer 2023,FN,Africa,Ghana,SCGH,Master's,Master of Public Health (Applied Biostatistics),1,0,0,0,0,0
0,Summer 2023,FN,Asia,India,SCGH,Master's,Master of Public Health (Applied Biostatistics),0,0,0,0,0,0
0,Fall 2023,FN,Africa,Nigeria,SCGH,Master's,Master of Public Health (Applied Biostatistics),1,0,0,0,0,0
0,Fall 2023,US,North America,United States,SCGH,Master's,Master of Public Health (Applied Biostatistics),1,0,1,0,0,0
0,Fall 2023,FN,Africa,Ghana,SCGH,Master's,Master of Public Health (Applied Biostatistics),1,0,0,0,0,0
0,Fall 2023,FN,Africa,Ghana,SCGH,Master's,Master of Public Health (Applied Biostatistics),1,0,0,0,0,1
0,Fall 2023,US,North America,United States,SCGH,Master's,Master of Public Health (Applied Biostatistics),1,0,0,0,0,0
0,Fall 2023,US,North America,United States,SCGH,Master's,Master of Public Health (Applied Biostatistics),1,0,0,0,0,0
0,Spring 2023,FN,Asia,India,SCGH,Master's,Master of Public Health (Applied Biostatistics),1,0,0,0,0,0
0,Fall 2023,US,North America,United States,SCGH,Master's,Master of Public Health (Applied Biostatistics),1,0,0,0,0,0
0,Fall 2023,FN,North America,United States,SCGH,Master's,Master of Public Health (Applied Biostatistics),1,0,0,0,0,0
0,Summer 2023,FN,Asia,Bangladesh,SCGH,Master's,Master of Public Health (Applied Biostatistics),0,0,0,0,0,0
0,Fall 2023,FN,Africa,Ghana,SCGH,Master's,Master of Public Health (Applied Biostatistics),1,0,0,1,0,1
0,Fall 2023,FN,Africa,Nigeria,SCGH,Master's,Master of Public Health (Applied Biostatistics),1,0,0,0,0,0
0,Fall 2023,US,North America,United States,SCGH,Master's,Master of Public Health (Applied Biostatistics),1,0,0,0,0,0
0,Fall 2023,US,North America,United States,SCGH,Master's,Master of Public Health (Applied Biostatistics),1,0,0,0,0,0
0,Fall 2023,FN,North America,United States,SCGH,Master's,Master of Public Health (Applied Biostatistics),1,0,0,0,0,0
1,Fall 2023,US,North America,United States,SCGH,Master's,Master of Public Health (Applied Biostatistics),1,0,0,1,0,0
0,Fall 2023,FN,Africa,Nigeria,SCGH,Master's,Master of Public Health (Applied Biostatistics),1,0,0,0,0,0
0,Summer 2023,FN,North America,United States,SCGH,Master's,Master of Public Health (Applied Biostatistics),0,0,0,0,0,1
0,Spring 2023,FN,Africa,Nigeria,SCGH,Master's,Master of Public Health (Applied Biostatistics),1,0,0,0,0,1
0,Fall 2023,US,North America,United States,SCGH,Master's,Master of Public Health (Applied Biostatistics),1,0,0,0,0,0
0,Fall 2023,FN,Africa,Ethiopia,SCGH,Master's,Master of Public Health (Applied Biostatistics),1,0,0,0,0,0
0,Fall 2023,FN,Africa,Uganda,SCGH,Master's,Master of Public Health (Applied Biostatistics),1,0,0,0,0,0
1,Fall 2023,US,North America,United States,SCGH,Master's,Master of Public Health dual enrollment with WesternU COMP,1,0,0,0,0,1
1,Fall 2023,US,North America,United States,SCGH,Master's,Master of Public Health dual enrollment with WesternU COMP,1,0,0,0,0,0
1,Fall 2023,US,North America,United States,SCGH,Master's,Master of Public Health dual enrollment with WesternU COMP,1,0,0,0,0,0
0,Fall 2023,US,North America,United States,SCGH,Master's,Master of Public Health dual enrollment with WesternU COMP,1,0,0,0,0,0
1,Fall 2023,US,North America,United States,SCGH,Master's,Master of Public Health dual enrollment with WesternU COMP,1,0,0,0,0,0
0,Fall 2023,US,North America,United States,SCGH,Master's,Master of Public Health dual enrollment with WesternU COMP,1,0,0,0,0,1
1,Fall 2023,US,North America,United States,SCGH,Master's,Master of Public Health dual enrollment with WesternU COMP,1,0,0,0,0,1
1,Fall 2023,US,North America,United States,SCGH,Master's,Master of Public Health dual enrollment with WesternU COMP,1,0,0,0,0,0
1,Fall 2023,US,North America,United States,SCGH,Master's,Master of Public Health dual enrollment with WesternU COMP,1,0,0,0,0,1
1,Fall 2023,NA,North America,United States,SCGH,Master's,Master of Public Health dual enrollment with WesternU COMP,1,0,0,0,0,0
1,Fall 2023,US,North America,United States,SCGH,Master's,Master of Public Health dual enrollment with WesternU COMP,1,0,0,0,0,1
1,Fall 2023,US,North America,United States,SCGH,Master's,Master of Public Health dual enrollment with WesternU COMP,1,0,0,0,0,0
0,Fall 2023,US,North America,United States,SCGH,Master's,Master of Public Health dual enrollment with WesternU COMP,1,0,0,0,0,0
1,Fall 2023,US,North America,United States,SCGH,Master's,Master of Public Health dual enrollment with WesternU COMP,1,0,0,0,0,0
1,Fall 2023,US,North America,United States,SCGH,Master's,Master of Public Health dual enrollment with WesternU COMP,1,0,0,0,0,0
1,Fall 2023,FN,North America,United States,SCGH,Master's,Master of Public Health dual enrollment with WesternU COMP,1,0,0,0,0,1
1,Fall 2023,US,North America,United States,SCGH,Master's,Master of Public Health dual enrollment with WesternU COMP,1,0,0,0,0,1
1,Fall 2023,US,North America,United States,SCGH,Master's,Master of Public Health dual enrollment with WesternU COMP,1,0,0,0,0,0
1,Fall 2023,US,North America,United States,SCGH,Master's,Master of Public Health dual enrollment with WesternU COMP,1,0,0,0,0,1
1,Fall 2023,US,North America,United States,SCGH,Master's,Master of Public Health dual enrollment with WesternU COMP,1,0,0,0,0,1
0,Fall 2023,PR,North America,United States,SCGH,Master's,Master of Public Health dual enrollment with WesternU COMP,1,0,0,0,0,0
1,Fall 2023,US,North America,United States,SCGH,Master's,Master of Public Health dual enrollment with WesternU COMP (Applied Biostatistics),1,0,0,0,0,0
1,Fall 2023,US,North America,United States,SCGH,Master's,Master of Public Health dual enrollment with WesternU COMP (Applied Biostatistics),1,0,0,0,0,0
0,Fall 2023,US,North America,United States,SCGH,Master's,Master of Public Health dual enrollment with WesternU COMP (Applied Biostatistics),1,0,0,0,0,0
0,Fall 2023,US,North America,United States,SCGH,Master's,Master of Public Health dual enrollment with WesternU COMP (Applied Biostatistics),1,0,0,0,0,0
1,Fall 2023,US,North America,United States,SCGH,Master's,Master of Public Health dual enrollment with WesternU COMP (Applied Biostatistics),1,0,0,0,0,1
1,Fall 2023,US,North America,United States,SCGH,Master's,Master of Public Health dual enrollment with WesternU COMP (Applied Biostatistics),1,0,0,0,0,1
1,Fall 2023,US,North America,United States,SCGH,Master's,Master of Public Health dual enrollment with WesternU COMP (Applied Biostatistics),1,0,0,0,0,1
0,Fall 2023,FN,Africa,Ghana,SCGH,Master's,MS in Applied Biostatistics,1,0,0,0,1,1
1,Fall 2023,US,North America,United States,SCGH,Master's,MS in Applied Biostatistics,1,0,0,0,0,0
0,Fall 2023,FN,North America,United States,SCGH,Master's,MS in Applied Biostatistics,1,0,0,0,0,0
0,Fall 2023,US,North America,United States,SCGH,Master's,MS in Applied Biostatistics,1,0,0,0,0,0
0,Fall 2023,US,North America,United States,SCGH,Master's,MS in Applied Biostatistics,1,0,0,0,0,0
1,Fall 2023,US,North America,United States,SCGH,Master's,MS in Applied Biostatistics,1,0,0,1,0,0
0,Fall 2023,FN,Africa,Nigeria,SCGH,Master's,MS in Applied Biostatistics,1,0,0,0,0,1
0,Fall 2023,FN,Africa,Cameroon,SCGH,Master's,MS in Applied Biostatistics,1,0,0,1,0,1
0,Fall 2023,US,North America,United States,SCGH,Master's,MS in Applied Biostatistics,1,0,0,0,0,0
0,Spring 2023,FN,Africa,Ghana,SCGH,Master's,MS in Applied Biostatistics,1,0,0,0,0,0
1,Fall 2023,US,North America,United States,SCGH,Master's,MS in Applied Biostatistics,1,0,0,0,0,1
0,Fall 2023,FN,Africa,Ghana,SCGH,Master's,MS in Applied Biostatistics,1,0,0,0,0,0
0,Fall 2023,US,North America,United States,SCGH,Master's,MS in Applied Biostatistics,1,0,0,0,0,0
0,Fall 2023,FN,Africa,Kenya,SCGH,Master's,MS in Applied Biostatistics,1,0,0,0,0,0
0,Fall 2023,FN,Africa,Nigeria,SCGH,Master's,MS in Applied Biostatistics,1,0,0,0,0,0
0,Fall 2023,FN,Africa,Ghana,SCGH,Master's,MS in Applied Biostatistics,1,0,0,0,0,0
0,Fall 2023,FN,Asia,China,SCGH,Master's,MS in Applied Biostatistics,1,0,0,0,0,1
1,Fall 2023,US,North America,United States,SCGH,Master's,MS in Applied Biostatistics,1,1,0,0,0,0
0,Fall 2023,US,North America,United States,SCGH,Master's,MS in Applied Biostatistics,1,0,0,0,0,0
0,Fall 2023,FN,Africa,Nigeria,SCGH,Master's,MS in Applied Biostatistics,1,0,0,0,0,0
0,Fall 2023,US,North America,United States,SCGH,Master's,MS in Applied Biostatistics,1,0,0,0,0,0
0,Fall 2023,FN,Africa,Ghana,SCGH,Master's,MS in Applied Biostatistics,1,0,0,0,0,0
0,Fall 2023,US,North America,United States,SCGH,Master's,MS in Applied Biostatistics,1,0,0,0,0,0
0,Summer 2023,US,North America,United States,SCGH,Master's,MS in Applied Biostatistics,1,0,0,0,0,0
0,Fall 2023,FN,Africa,Nigeria,SCGH,Master's,MS in Applied Biostatistics,1,0,0,0,0,1
0,Fall 2023,US,North America,United States,SCGH,Master's,MS in Applied Biostatistics,1,0,0,0,0,0
0,Summer 2023,FN,Asia,India,SCGH,Master's,MS in Applied Biostatistics,0,0,0,0,0,1
0,Fall 2023,FN,Africa,Kenya,SCGH,Master's,MS in Applied Biostatistics,1,0,0,0,0,0
0,Fall 2023,PR,North America,United States,SCGH,Master's,MS in Applied Biostatistics,1,0,0,0,0,0
0,Spring 2023,FN,Europe,Germany,SCGH,Master's,MS in Health Information Systems & Technology,1,0,0,0,0,1
0,Fall 2023,US,North America,United States,SCGH,Master's,MS in Health Information Systems & Technology,1,0,0,0,0,0
0,Fall 2023,FN,Asia,India,SCGH,Master's,MS in Health Information Systems & Technology,1,0,0,0,0,0
0,Fall 2023,FN,Africa,Ghana,SCGH,Master's,MS in Health Information Systems & Technology,1,0,0,0,0,1
1,Summer 2023,FN,Asia,India,SCGH,Master's,MS in Health Information Systems & Technology,0,0,0,0,0,0
1,Fall 2023,FN,North America,United States,SCGH,Master's,MS in Health Information Systems & Technology,1,0,0,0,0,0
0,Fall 2023,FN,Africa,Nigeria,SCGH,Master's,MS in Health Information Systems & Technology,1,0,0,0,0,1
0,Summer 2023,FN,Asia,India,SCGH,Master's,MS in Health Information Systems & Technology,0,0,0,0,0,0
1,Fall 2023,US,North America,United States,SCGH,Master's,MS in Health Information Systems & Technology,1,1,0,0,0,0
0,Fall 2023,FN,Africa,The Gambia,SCGH,Master's,MS in Health Information Systems & Technology,1,0,0,0,1,1
0,Fall 2023,FN,Africa,Ghana,SCGH,Master's,MS in Health Information Systems & Technology,1,0,0,0,0,1
0,Spring 2023,FN,Asia,India,SCGH,Master's,MS in Health Information Systems & Technology,1,0,0,0,0,1
0,Spring 2023,FN,Asia,India,SCGH,Master's,MS in Health Information Systems & Technology,1,0,0,0,0,0
0,Summer 2023,FN,Asia,India,SCGH,Master's,MS in Health Information Systems & Technology,0,0,0,0,0,0
0,Fall 2023,FN,Asia,India,SCGH,Master's,MS in Health Information Systems & Technology,1,0,0,0,0,0
0,Spring 2023,FN,Asia,India,SCGH,Master's,MS in Health Information Systems & Technology,1,0,0,0,0,0
1,Fall 2023,FN,Asia,India,SCGH,Master's,MS in Health Information Systems & Technology,1,0,0,0,0,0
0,Spring 2023,FN,Asia,India,SCGH,Master's,MS in Health Information Systems & Technology,1,0,0,0,0,0
0,Fall 2023,FN,Africa,Nigeria,SCGH,Master's,MS in Health Information Systems & Technology,1,0,0,0,0,0
1,Fall 2023,FN,North America,United States,SCGH,Master's,MS in Health Information Systems & Technology,1,0,0,0,0,0
0,Summer 2023,FN,Asia,India,SCGH,Master's,MS in Health Information Systems & Technology,0,0,0,0,0,1
0,Fall 2023,FN,Asia,India,SCGH,Master's,MS in Health Information Systems & Technology,1,0,0,0,0,0
0,Fall 2023,FN,North America,United States,SCGH,Master's,MS in Health Information Systems & Technology,1,0,0,0,0,0
0,Summer 2023,FN,Asia,Nepal,SCGH,Master's,MS in Health Information Systems & Technology,0,0,0,0,0,1
0,Fall 2023,FN,Africa,Ghana,SCGH,Master's,MS in Health Information Systems & Technology,1,0,0,0,0,0
0,Fall 2023,FN,Africa,Ghana,SCGH,Master's,MS in Health Information Systems & Technology,1,0,0,0,0,0
0,Fall 2023,FN,Asia,India,SCGH,Master's,MS in Health Information Systems & Technology,1,0,0,0,0,0
0,Fall 2023,FN,Africa,Ghana,SCGH,Master's,MS in Health Information Systems & Technology,1,0,0,0,0,0
1,Fall 2023,FN,North America,United States,SCGH,Master's,MS in Health Information Systems & Technology,1,0,0,0,0,0
0,Fall 2023,FN,Africa,Ghana,SCGH,Master's,MS in Health Information Systems & Technology,1,0,0,0,0,1
0,Fall 2023,FN,Africa,Nigeria,SCGH,Master's,MS in Health Information Systems & Technology,1,0,0,0,0,0
1,Fall 2023,FN,Asia,India,SCGH,Master's,MS in Health Information Systems & Technology,1,0,0,0,0,0
0,Summer 2023,FN,Asia,India,SCGH,Master's,MS in Health Information Systems & Technology,0,0,0,0,0,0
0,Summer 2023,FN,Asia,India,SCGH,Master's,MS in Health Information Systems & Technology,0,0,0,0,0,0
0,Fall 2023,FN,Africa,Nigeria,SCGH,Master's,MS in Health Information Systems & Technology,1,0,0,0,0,1
0,Fall 2023,FN,Asia,India,SCGH,Master's,MS in Health Information Systems & Technology,1,0,0,0,0,0
1,Fall 2023,FN,North America,United States,SCGH,Master's,MS in Health Information Systems & Technology,1,0,0,0,0,0
0,Fall 2023,FN,Asia,China,SCGH,Master's,MS in Health Information Systems & Technology,1,0,0,0,0,0
0,Fall 2023,FN,Asia,India,SCGH,Master's,MS in Health Information Systems & Technology,1,0,0,0,0,0
0,Summer 2023,FN,Africa,Ethiopia,SCGH,Master's,MS in Health Information Systems & Technology,0,0,0,0,0,0
0,Summer 2023,FN,Asia,India,SCGH,Master's,MS in Health Information Systems & Technology,0,0,0,0,0,0
1,Fall 2023,PR,North America,United States,SCGH,PhD,PhD in Health Promotion Sciences,1,0,0,1,1,1
1,Spring 2023,US,North America,United States,SCGH,PhD,PhD in Health Promotion Sciences,1,0,0,0,0,0
1,Fall 2023,FN,North America,United States,SCGH,PhD,PhD in Health Promotion Sciences,1,0,0,0,0,1
1,Spring 2023,US,North America,United States,SCGH,Professional Doctorate,Doctor of Public Health,1,0,0,0,0,0
0,Fall 2023,FN,North America,United States,SCGH,Professional Doctorate,Doctor of Public Health,1,0,0,0,0,1
0,Fall 2023,FN,North America,United States,SCGH,Professional Doctorate,Doctor of Public Health,1,0,0,1,1,0
1,Spring 2023,US,North America,United States,SCGH,Professional Doctorate,Doctor of Public Health,1,0,0,0,0,0
0,Fall 2023,US,North America,United States,SCGH,Professional Doctorate,Doctor of Public Health,1,0,0,0,0,0
0,Fall 2023,US,North America,United States,SCGH,Professional Doctorate,Doctor of Public Health,1,0,0,0,0,0
0,Fall 2023,US,North America,United States,SCGH,Professional Doctorate,Doctor of Public Health,1,0,0,0,0,0
0,Fall 2023,US,North America,United States,SCGH,Professional Doctorate,Doctor of Public Health,1,0,0,0,0,0
0,Fall 2023,US,North America,United States,SCGH,Professional Doctorate,Doctor of Public Health,1,0,0,1,0,0
0,Fall 2023,FN,North America,United States,SCGH,Professional Doctorate,Doctor of Public Health,1,0,0,1,0,0
0,Fall 2023,US,North America,United States,SCGH,Professional Doctorate,Doctor of Public Health,1,0,0,0,0,0
0,Fall 2023,US,North America,United States,SCGH,Professional Doctorate,Doctor of Public Health,1,0,0,0,0,0
0,Spring 2023,FN,North America,United States,SCGH,Professional Doctorate,Doctor of Public Health,1,0,0,0,0,1
0,Spring 2023,US,North America,United States,SCGH,Professional Doctorate,Doctor of Public Health,1,0,0,0,0,0
1,Fall 2023,US,North America,United States,SCGH,Professional Doctorate,Doctor of Public Health,1,0,0,0,0,0
0,Summer 2023,US,North America,United States,SCGH,Professional Doctorate,Doctor of Public Health,1,0,0,0,0,0
1,Fall 2023,US,North America,United States,SCGH,Professional Doctorate,Doctor of Public Health,1,0,0,1,1,1
1,Fall 2023,US,North America,United States,SCGH,Professional Doctorate,Doctor of Public Health,1,0,0,0,0,1
0,Fall 2023,US,North America,United States,SCGH,Professional Doctorate,Doctor of Public Health,1,0,0,0,0,0
0,Fall 2023,US,North America,United States,SCGH,Professional Doctorate,Doctor of Public Health,1,0,0,0,0,0
0,Summer 2023,US,North America,United States,SCGH,Professional Doctorate,Doctor of Public Health,1,0,0,0,0,0
1,Fall 2023,US,North America,United States,SCGH,Professional Doctorate,Doctor of Public Health,1,0,0,0,0,0
0,Fall 2023,US,North America,United States,SCGH,Professional Doctorate,Doctor of Public Health,1,0,0,0,0,0
0,Fall 2023,US,North America,United States,SCGH,Professional Doctorate,Doctor of Public Health,1,0,0,0,0,1
0,Fall 2023,FN,Africa,Uganda,SES,Master's,MA in Community-Engaged Education & Social Change,1,0,0,0,0,0
1,Fall 2023,US,North America,United States,SES,Master's,MA in Community-Engaged Education & Social Change,1,0,0,0,0,0
0,Fall 2023,US,North America,United States,SES,Master's,MA in Community-Engaged Education & Social Change,1,0,1,0,0,1
0,Spring 2023,US,North America,United States,SES,Master's,MA in Community-Engaged Education & Social Change,1,0,0,0,0,0
0,Fall 2023,US,North America,United States,SES,Master's,MA in Community-Engaged Education & Social Change,1,0,0,0,0,1
0,Fall 2023,FN,Africa,Ghana,SES,Master's,MA in Community-Engaged Education & Social Change,1,0,0,0,0,1
0,Fall 2023,FN,Asia,Japan,SES,Master's,MA in Community-Engaged Education & Social Change,1,0,0,0,0,0
0,Fall 2023,US,North America,United States,SES,Master's,MA in Community-Engaged Education & Social Change,1,0,0,0,0,0
0,Spring 2023,FN,Africa,Uganda,SES,Master's,MA in Community-Engaged Education & Social Change,1,0,0,0,0,0
1,Fall 2023,US,North America,United States,SES,Master's,MA in Community-Engaged Education & Social Change,1,0,0,0,0,0
0,Spring 2023,FN,Africa,Nigeria,SES,Master's,MA in Community-Engaged Education & Social Change,1,0,0,0,0,0
0,Spring 2023,FN,Africa,Ghana,SES,Master's,MA in Community-Engaged Education & Social Change,1,0,0,0,0,0
